experiment_id,query_id,support_id,prompt,prompt_type,query_region,support_region,support_gsd,query_gsd,GSD_METADATA_CONFLICT,seed,slot_id,checkpoint_digest,model_version,model_git_commit,runtime_ms,wall_ms,peak_gpu_memory_mb,prob_mean,prob_std,prob_max,p90,p95,p99,valid_pixels,fg_ratio@0.3,fg_ratio@0.5,fg_ratio@0.7,IoU,Precision,Recall,F1,false_positive_area,gt_status,TP,FP,FN,false_negative_area,area_units,core_prob_mean,core_prob_std,core_prob_max,core_p90,core_p95,core_p99,core_valid_pixels,core_fg_ratio@0.3,core_fg_ratio@0.5,core_fg_ratio@0.7,core_IoU,core_Precision,core_Recall,core_F1,core_false_positive_area,core_gt_status,core_TP,core_FP,core_FN,core_false_negative_area,common_core
Q-outskirts-1-2m__P2-1m,Q-outskirts-1-2m,P2-1m,P2,building,outskirts,urban,1.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.25240608677268,697.9458749992773,11501.28173828125,0.0028274254873394966,0.009542690590023994,0.2767651379108429,0.006029406096786261,0.012238983064889908,0.04090551286935806,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,158,632.0,m2,0.0018029049970209599,0.004825437441468239,0.05804074555635452,0.004426287487149239,0.010171942412853241,0.027407802641391754,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-2m__P2-2m,Q-outskirts-1-2m,P2-2m,P2,building,outskirts,urban,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,242.7785659674555,702.8573749994393,11501.28173828125,0.004010009579360485,0.007341352757066488,0.09409233927726746,0.00854392908513546,0.014279322698712349,0.04196863994002342,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,158,632.0,m2,0.002445229096338153,0.0029785139486193657,0.026506217196583748,0.005948848556727171,0.008270789869129658,0.01523613277822733,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-2m__P3-1m,Q-outskirts-1-2m,P3-1m,P3,building,outskirts,urban,1.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.6278710635379,698.9549580030143,11501.28173828125,0.0069245221093297005,0.01548281405121088,0.2333611696958542,0.018045561388134956,0.02955601178109646,0.08288082480430603,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,158,632.0,m2,0.003601883538067341,0.007126449141651392,0.0739380493760109,0.009220427833497524,0.016841039061546326,0.03957998752593994,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-2m__P3-2m,Q-outskirts-1-2m,P3-2m,P3,building,outskirts,urban,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.297849945724,702.653750020545,11501.28173828125,0.03087472729384899,0.04708604887127876,0.3675000071525574,0.07588169723749161,0.14019080996513367,0.2385653257369995,262144,0.000823974609375,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,158,632.0,m2,0.01552845723927021,0.015826789662241936,0.12197250872850418,0.033841583877801895,0.05131030082702637,0.07426833361387253,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-2m__W-vegetation-2m,Q-outskirts-1-2m,W-vegetation-2m,W-vegetation,wrong,outskirts,outskirts,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.20251490361989,701.6482919862028,11501.28173828125,0.34377771615982056,0.25201353430747986,0.820712685585022,0.6919974088668823,0.7276574373245239,0.770469069480896,262144,0.5274581909179688,0.3389396667480469,0.08704757690429688,0.0,0.0,0.0,0.0,355404.0,official_human_vectors,0,88851,158,632.0,m2,0.3161795139312744,0.23409759998321533,0.819564938545227,0.670654296875,0.7395523190498352,0.7770218253135681,262144,0.45172119140625,0.2717247009277344,0.07773208618164062,0.0,0.0,0.0,0.0,71231,human_approved,0,71231,142,142,
Q-outskirts-1-2m__W-field-2m,Q-outskirts-1-2m,W-field-2m,W-field,wrong,outskirts,outskirts,2.0,2.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.03756598662585,691.1747500125784,11501.28173828125,0.2736069858074188,0.20816728472709656,0.7640032768249512,0.5765193104743958,0.6142451763153076,0.6703495979309082,262144,0.4469490051269531,0.18353271484375,0.003360748291015625,0.0,0.0,0.0,0.0,192448.0,official_human_vectors,0,48112,158,632.0,m2,0.26455849409103394,0.19969375431537628,0.7632888555526733,0.5692267417907715,0.6432452201843262,0.7019274234771729,262144,0.3953437805175781,0.14667892456054688,0.010433197021484375,0.0,0.0,0.0,0.0,38451,human_approved,0,38451,142,142,
Q-outskirts-1-3m__P1-1m,Q-outskirts-1-3m,P1-1m,P1,building,outskirts,urban,1.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.1067680483684,695.3738329757471,11501.28173828125,0.028865627944469452,0.09352918714284897,0.772221565246582,0.045090459287166595,0.16565918922424316,0.5306673645973206,262143,0.033607611113018465,0.014339501722342385,0.0016632143524717424,0.10108303249097472,0.1042830540037244,0.7671232876712328,0.18360655737704917,30303.0,official_human_vectors,392,3367,119,1071.0,m2,0.0016816416755318642,0.004292546305805445,0.043575577437877655,0.004289944656193256,0.0077259475365281105,0.025585345923900604,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__P1-3m,Q-outskirts-1-3m,P1-3m,P1,building,outskirts,urban,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.32814503274858,709.1311250114813,11501.28173828125,0.0478399284183979,0.10151999443769455,0.7043386697769165,0.1307504028081894,0.26044875383377075,0.5247334241867065,262143,0.0433351262478876,0.013191273465246067,2.2888270905574437e-05,0.07941256459069894,0.08444187391555813,0.5714285714285714,0.1471403376165281,28494.0,official_human_vectors,292,3166,219,1971.0,m2,0.006983793340623379,0.013802939094603062,0.12390394508838654,0.016742777079343796,0.024231133982539177,0.08124168962240219,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__P2-1m,Q-outskirts-1-3m,P2-1m,P2,building,outskirts,urban,1.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.18984295334667,698.1965839804616,11501.28173828125,0.010604054667055607,0.05984187126159668,0.7596133351325989,0.013943205587565899,0.03344131261110306,0.23258772492408752,262143,0.009197270192223328,0.007202175911620756,0.002460489122349252,0.19650872817955112,0.2086864406779661,0.7710371819960861,0.32847019591496457,13446.0,official_human_vectors,394,1494,117,1053.0,m2,0.0005431496538221836,0.0010613506892696023,0.011005723848938942,0.001557142473757267,0.002752904547378421,0.005243067163974047,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__P2-3m,Q-outskirts-1-3m,P2-3m,P2,building,outskirts,urban,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,243.00118698738515,694.3743749870919,11501.28173828125,0.0009869879577308893,0.0026934067718684673,0.0352582149207592,0.0020566934254020452,0.004121299833059311,0.014565741643309593,262143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,511,4599.0,m2,0.0002810083096846938,0.0005075793596915901,0.004486200399696827,0.0006339237443171442,0.0011039451928809285,0.00283082015812397,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__P3-1m,Q-outskirts-1-3m,P3-1m,P3,building,outskirts,urban,1.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.27718902006745,675.0313750235364,11501.28173828125,0.007163021247833967,0.01856900192797184,0.26904991269111633,0.017190976068377495,0.026698261499404907,0.07114843279123306,262143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,511,4599.0,m2,0.001377347158268094,0.0020386367104947567,0.01870403252542019,0.0036931463982909918,0.00569531973451376,0.0101051339879632,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__P3-3m,Q-outskirts-1-3m,P3-3m,P3,building,outskirts,urban,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.15135095175356,691.7579160071909,11501.28173828125,0.001638917252421379,0.00139117322396487,0.007276649586856365,0.00375248771160841,0.004450305365025997,0.005473522003740072,262143,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,511,4599.0,m2,0.0016760892467573285,0.001155506237410009,0.005658173467963934,0.0033521545119583607,0.0039719631895422935,0.004787588492035866,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__W-vegetation-3m,Q-outskirts-1-3m,W-vegetation-3m,W-vegetation,wrong,outskirts,outskirts,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.40900297183543,679.3379159935284,11501.28173828125,0.023105746135115623,0.034186411648988724,0.3531694710254669,0.06176910176873207,0.0887041836977005,0.171183779835701,262143,0.0002975475217724677,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,511,4599.0,m2,0.014070102944970131,0.015407578088343143,0.1636267900466919,0.03407009318470955,0.04335368052124977,0.07474145293235779,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-3m__W-field-3m,Q-outskirts-1-3m,W-field-3m,W-field,wrong,outskirts,outskirts,3.0,3.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.21792300604284,677.3907089955173,11501.28173828125,0.19937893748283386,0.1624343991279602,0.6960213780403137,0.46735695004463196,0.5216124653816223,0.6028528809547424,262143,0.25541784445894034,0.07230023307889205,0.0,0.0,0.0,0.0,0.0,170577.0,official_human_vectors,0,18953,511,4599.0,m2,0.21180236339569092,0.13753202557563782,0.5599685907363892,0.4477638006210327,0.5053138136863708,0.5346375107765198,262144,0.2506065368652344,0.054706573486328125,0.0,0.0,0.0,0.0,0.0,14341,human_approved,0,14341,142,142,
Q-outskirts-1-4m__P1-1m,Q-outskirts-1-4m,P1-1m,P1,building,outskirts,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.2272000266239,678.02470800234,11501.28173828125,0.05268861725926399,0.1096968874335289,0.7869383096694946,0.15517085790634155,0.2636760175228119,0.6309992074966431,262132,0.041444768284681,0.016342911205041735,0.004684662689026902,0.11980692983968282,0.16223155929038283,0.3141952983725136,0.21397783251231528,57424.0,official_human_vectors,695,3589,1517,24272.0,m2,0.009510192088782787,0.02776181325316429,0.23394234478473663,0.024115074425935745,0.04346654564142227,0.17144155502319336,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__P1-4m,Q-outskirts-1-4m,P1-4m,P1,building,outskirts,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.83236006926745,695.9419170161709,11501.28173828125,0.03074541874229908,0.08866990357637405,0.6990958452224731,0.05031738057732582,0.18306802213191986,0.5080386996269226,262132,0.03348313063647323,0.01111653670669739,0.0,0.0,0.0,0.0,0.0,46624.0,official_human_vectors,0,2914,2212,35392.0,m2,0.0030768446158617735,0.004757698625326157,0.03105543740093708,0.00999809242784977,0.014118720777332783,0.020614683628082275,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__P2-1m,Q-outskirts-1-4m,P2-1m,P2,building,outskirts,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.3149769678712,673.7077499856241,11501.28173828125,0.03341958671808243,0.09367828071117401,0.7420145273208618,0.09211526066064835,0.17545591294765472,0.531532347202301,262132,0.03299864190560481,0.011463690049288145,0.00045015488379900205,0.11331626120358515,0.1767054908485857,0.24005424954792043,0.20356526739505462,39584.0,official_human_vectors,531,2474,1681,26896.0,m2,0.001628792379051447,0.003236648626625538,0.026751287281513214,0.005687586963176727,0.008502625860273838,0.015443031676113605,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__P2-4m,Q-outskirts-1-4m,P2-4m,P2,building,outskirts,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.31630606018007,699.52787499642,11501.28173828125,0.0007081622607074678,0.0011425913544371724,0.019302118569612503,0.0016647038282826543,0.0028469525277614594,0.005408375058323145,262132,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,2212,35392.0,m2,0.0004378574958536774,0.00047171683399938047,0.0027947810012847185,0.0011619462165981531,0.0015740052331238985,0.002031167969107628,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__P3-1m,Q-outskirts-1-4m,P3-1m,P3,building,outskirts,urban,1.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.35074802022427,676.3309999951161,11501.28173828125,0.021633123978972435,0.049581315368413925,0.5999065637588501,0.05755357816815376,0.12669537961483002,0.25880444049835205,262132,0.005783345795248196,0.000251781545175713,0.0,0.0,0.0,0.0,0.0,1056.0,official_human_vectors,0,66,2212,35392.0,m2,0.003684133756905794,0.006330425851047039,0.0397723987698555,0.01312953606247902,0.01854887418448925,0.028204115107655525,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__P3-4m,Q-outskirts-1-4m,P3-4m,P3,building,outskirts,urban,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.78658600896597,701.3992500142194,11501.28173828125,0.0007366092759184539,0.0009474843391217291,0.006520305760204792,0.0020436071790754795,0.0029795849695801735,0.004390480928122997,262132,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,2212,35392.0,m2,0.0007209052564576268,0.0006424777675420046,0.0037390273064374924,0.0015580502804368734,0.002285031834617257,0.003190014511346817,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__W-vegetation-4m,Q-outskirts-1-4m,W-vegetation-4m,W-vegetation,wrong,outskirts,outskirts,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.935003018938,678.5523340222426,11501.28173828125,0.02275787480175495,0.02975168637931347,0.23208634555339813,0.05862650275230408,0.09114047884941101,0.14096373319625854,262132,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,2212,35392.0,m2,0.02304880879819393,0.01634514145553112,0.09401247650384903,0.04688284546136856,0.05460803583264351,0.06932973861694336,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-1-4m__W-field-4m,Q-outskirts-1-4m,W-field-4m,W-field,wrong,outskirts,outskirts,4.0,4.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.48852495010942,686.4668749913108,11501.28173828125,0.06942528486251831,0.08458025008440018,0.5143493413925171,0.18959036469459534,0.2582862973213196,0.3819746971130371,262132,0.02905406436451864,8.774205362183938e-05,0.0,0.0,0.0,0.0,0.0,368.0,official_human_vectors,0,23,2212,35392.0,m2,0.08183863759040833,0.06066873297095299,0.3021262586116791,0.17365774512290955,0.2055511325597763,0.27124741673469543,262144,3.4332275390625e-05,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1m__P1-1m,Q-outskirts-2-1m,P1-1m,P1,building,outskirts,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.27460099104792,668.5995830048341,11501.28173828125,0.029440507292747498,0.07131671160459518,0.6644074320793152,0.0810808390378952,0.20731276273727417,0.3576163649559021,262144,0.0226898193359375,0.000286102294921875,0.0,0.0,0.0,0.0,0.0,75.0,official_human_vectors,0,75,142,142.0,m2,0.029440507292747498,0.07131671160459518,0.6644074320793152,0.0810808390378952,0.20731276273727417,0.3576163649559021,262144,0.0226898193359375,0.000286102294921875,0.0,0.0,0.0,0.0,0.0,75,human_approved,0,75,142,142,
Q-outskirts-2-1m__P1-2m,Q-outskirts-2-1m,P1-2m,P1,building,outskirts,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.51063396595418,678.9385830052197,11501.28173828125,0.00920807383954525,0.019568156450986862,0.2805025279521942,0.028069762513041496,0.05250042676925659,0.09627537429332733,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.00920807383954525,0.019568156450986862,0.2805025279521942,0.028069762513041496,0.05250042676925659,0.09627537429332733,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1m__P2-1m,Q-outskirts-2-1m,P2-1m,P2,building,outskirts,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.6783120073378,680.2267500024755,11501.28173828125,0.0044389571994543076,0.013070148415863514,0.3883201479911804,0.011051910929381847,0.019283628091216087,0.046264711767435074,262144,0.00022125244140625,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.0044389571994543076,0.013070148415863514,0.3883201479911804,0.011051910929381847,0.019283628091216087,0.046264711767435074,262144,0.00022125244140625,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1m__P2-2m,Q-outskirts-2-1m,P2-2m,P2,building,outskirts,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.82216697651893,668.7969580234494,11501.28173828125,0.009027060121297836,0.011069562286138535,0.1462295949459076,0.02045610547065735,0.029783504083752632,0.05605049803853035,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.009027060121297836,0.011069562286138535,0.1462295949459076,0.02045610547065735,0.029783504083752632,0.05605049803853035,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1m__P3-1m,Q-outskirts-2-1m,P3-1m,P3,building,outskirts,urban,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.60369095019996,662.1380410215352,11501.28173828125,0.01706143654882908,0.028419004753232002,0.526757001876831,0.04591856524348259,0.07353398203849792,0.1391260176897049,262144,0.000156402587890625,7.62939453125e-06,0.0,0.0,0.0,0.0,0.0,2.0,official_human_vectors,0,2,142,142.0,m2,0.01706143654882908,0.028419004753232002,0.526757001876831,0.04591856524348259,0.07353398203849792,0.1391260176897049,262144,0.000156402587890625,7.62939453125e-06,0.0,0.0,0.0,0.0,0.0,2,human_approved,0,2,142,142,
Q-outskirts-2-1m__P3-2m,Q-outskirts-2-1m,P3-2m,P3,building,outskirts,urban,2.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.0951370196417,685.2912080066744,11501.28173828125,0.045798227190971375,0.033562298864126205,0.22709131240844727,0.09172532707452774,0.10630937665700912,0.13855409622192383,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,142,142.0,m2,0.045798227190971375,0.033562298864126205,0.22709131240844727,0.09172532707452774,0.10630937665700912,0.13855409622192383,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1m__W-vegetation-1m,Q-outskirts-2-1m,W-vegetation-1m,W-vegetation,wrong,outskirts,outskirts,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,244.77609200403094,688.1554159917869,11501.28173828125,0.41954779624938965,0.2844029366970062,0.9062400460243225,0.7803528308868408,0.8234748840332031,0.8646327257156372,262144,0.5947456359863281,0.4398002624511719,0.236724853515625,0.0,0.0,0.0,0.0,115291.0,official_human_vectors,0,115291,142,142.0,m2,0.41954779624938965,0.2844029366970062,0.9062400460243225,0.7803528308868408,0.8234748840332031,0.8646327257156372,262144,0.5947456359863281,0.4398002624511719,0.236724853515625,0.0,0.0,0.0,0.0,115291,human_approved,0,115291,142,142,
Q-outskirts-2-1m__W-field-1m,Q-outskirts-2-1m,W-field-1m,W-field,wrong,outskirts,outskirts,1.0,1.0,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,241.88169406261295,670.9917919943109,11501.28173828125,0.34783241152763367,0.2471337914466858,0.8238264322280884,0.7002772688865662,0.7389734387397766,0.7692450881004333,262144,0.5242385864257812,0.3403663635253906,0.1001739501953125,0.0,0.0,0.0,0.0,89225.0,official_human_vectors,0,89225,142,142.0,m2,0.34783241152763367,0.2471337914466858,0.8238264322280884,0.7002772688865662,0.7389734387397766,0.7692450881004333,262144,0.5242385864257812,0.3403663635253906,0.1001739501953125,0.0,0.0,0.0,0.0,89225,human_approved,0,89225,142,142,
Q-outskirts-2-1.5m__P1-1m,Q-outskirts-2-1.5m,P1-1m,P1,building,outskirts,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,245.55289302952588,668.4042089909781,11501.28173828125,0.014239627867937088,0.035113509744405746,0.39814358949661255,0.04188654199242592,0.07516245543956757,0.1981097310781479,262144,0.000553131103515625,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,75,168.75,m2,0.008455970324575901,0.01846831664443016,0.17482729256153107,0.0317256860435009,0.04834744706749916,0.08972164243459702,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1.5m__P1-1.5m,Q-outskirts-2-1.5m,P1-1.5m,P1,building,outskirts,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,247.07553605549037,673.6182500026189,11501.28173828125,0.011854232288897038,0.021439192816615105,0.21741633117198944,0.037098228931427,0.05820807069540024,0.1018904447555542,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,75,168.75,m2,0.009698833338916302,0.01718216948211193,0.15785351395606995,0.03261573985219002,0.048047490417957306,0.07752851396799088,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1.5m__P2-1m,Q-outskirts-2-1.5m,P2-1m,P2,building,outskirts,urban,1.0,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,248.0015290202573,674.3662919907365,11501.28173828125,0.0036062560975551605,0.008769473060965538,0.18860915303230286,0.008803566917777061,0.015364475548267365,0.04213625565171242,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,official_human_vectors,0,0,75,168.75,m2,0.0024437755346298218,0.007314507383853197,0.18424354493618011,0.0058333994820714,0.009271551854908466,0.023802347481250763,262144,0.0,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
Q-outskirts-2-1.5m__P2-1.5m,Q-outskirts-2-1.5m,P2-1.5m,P2,building,outskirts,urban,1.5,1.5,False,42,24,32a08982baea125f60feb95fe0a04dfe450ec9c12ee846384cbadd8ff6c5661c,research-v1,cb0c6b774471ad3314354041c8fa6aae7d49a9bb,246.6206829994917,678.4150419989601,11501.28173828125,0.12060517817735672,0.1116589680314064,0.6200815439224243,0.29311829805374146,0.34353071451187134,0.41343438625335693,262144,0.09198760986328125,0.00028228759765625,0.0,0.0,0.0,0.0,0.0,166.5,official_human_vectors,0,74,75,168.75,m2,0.11794064939022064,0.1139158383011818,0.46905985474586487,0.2903231084346771,0.33427491784095764,0.3947886526584625,262144,0.08551025390625,0.0,0.0,0.0,,0.0,0.0,0,human_approved,0,0,142,142,
